PCRQPLX_A_e1_comp_pres1,PCRQPLX_A_e1_comp_pres2,PCRQPLX_A_e1_comp_temp,PCRQPLX_A_e1_current,PCRQPLX_A_e1_speed,PCRQPLX_A_e2_comp_pres1,PCRQPLX_A_e2_comp_pres2,PCRQPLX_A_e2_comp_temp,PCRQPLX_A_e2_current,PCRQPLX_A_e2_speed,PCRQPLX_A_e3_comp_pres1,PCRQPLX_A_e3_comp_pres2,PCRQPLX_A_e3_comp_temp,PCRQPLX_A_e3_current,PCRQPLX_A_e3_speed,PCRQPLX_A_e4_comp_pres1,PCRQPLX_A_e4_comp_pres2,PCRQPLX_A_e4_comp_temp,PCRQPLX_A_e4_current,PCRQPLX_A_e4_speed,PCRQPLX_A_e5_comp_pres1,PCRQPLX_A_e5_comp_pres2,PCRQPLX_A_e5_comp_temp,PCRQPLX_A_e5_current,PCRQPLX_A_e5_speed,PCRQPLX_A_e1z1_temp,PCRQPLX_A_e1z2_temp,PCRQPLX_A_e1z3_temp,PCRQPLX_A_e2z1_temp,PCRQPLX_A_e2z2_temp,PCRQPLX_A_e2z3_temp,PCRQPLX_A_e3z1_temp,PCRQPLX_A_e3z2_temp,PCRQPLX_A_e3z3_temp,PCRQPLX_A_e4z1_temp,PCRQPLX_A_e4z2_temp,PCRQPLX_A_e4z3_temp,order_id,start_time,PCRQPLX_A_takeaway_speed,Status
51.167,43.904,79.8,0,0,31.566,37.628,81.5,0,0,26.572,10.796,-200,0,0,28.254,14.367,79.7,0,0,-11,0,83.3,0,0,90,78,84,90,80,76,89,79,80,84,80,7.5,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
50.286,43.556,79.7,0,0,31.512,37.574,81.5,0,0,25.984,10.796,-200,0,-0.005,27.587,14.261,79.7,0,-0.005,-11,0,83.2,0,0,90,78,84,90,80,76,89,79,80,84,80,7.5,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
49.512,43.289,79.8,0,0,31.138,37.548,81.5,0,-0.003,25.877,10.769,-200,0,0,27.186,14.181,79.7,0,0,-11,0,83.3,0,0,90,78,84,89,80,76,89,79,80,84,80,7.5,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
48.443,42.969,79.8,0,0,30.417,37.548,81.5,0,0,25.53,10.796,-200,0,0,26.759,14.074,79.7,0,0,-11,0,83.2,0,0,90,78,84,88,80,77,89,79,80,84,80,7.6,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
47.589,42.729,79.8,0,0,30.017,37.548,81.5,0,-0.003,25.156,10.796,-200,0,0,26.171,13.967,79.7,0,0,-11,0,83.2,0,0,90,78,84,87,80,77,89,79,80,84,80,7.6,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
47.055,42.488,79.8,0,0,29.776,37.521,81.5,0,0,24.916,10.796,-200,0,0,25.931,13.913,79.7,0,0,-11,0,83.2,0,0,90,78,84,86,80,77,89,79,80,84,80,7.6,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
46.414,42.168,79.8,0,0,29.803,37.548,81.5,0,0,24.756,10.796,-200,0,0,25.637,13.833,79.7,0,0,-11,0,83.2,0,0,90,78,84,86,80,77,89,79,80,85,80,7.6,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
45.639,41.927,79.7,0,0,29.59,37.494,81.5,0,0,24.302,10.796,-200,0,0,25.05,13.753,79.8,0,0,-11,0,83.2,0,0,90,78,84,85,80,77,89,79,80,85,80,7.6,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
45.025,41.714,79.8,0,0,29.242,37.441,81.5,0,0,24.142,10.823,-200,0,0,24.863,13.673,79.7,0,0,-11,0,83.2,0,0,90,78,84,85,80,77,89,79,80,85,80,7.6,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
44.358,41.473,79.8,0,0,28.868,37.548,81.5,0,0,23.848,10.823,-200,0,0,24.329,13.566,79.7,0,0,-11,0,83.2,0,0,90,78,84,86,80,77,89,79,80,85,80,7.6,WO_QEX_02082022_0010,02-08-2022 15:47,0,PushOut Time Period
43.717,41.26,79.8,0,0,28.788,37.494,81.5,0,0,23.581,10.823,-200,0,0,24.115,13.513,79.7,0,0,-12,0,83.2,0,0,90,79,85,86,80,77,89,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
43.022,41.046,79.8,0,0,28.468,37.468,81.5,0,0,23.608,10.823,-200,0,0,23.928,13.459,79.8,0,0,-11,0,83.2,0,0,90,79,85,86,80,77,89,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
42.542,40.832,79.8,0,0,28.147,37.468,81.5,0,0,23.474,10.823,-200,0,0,23.714,13.379,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,77,89,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
41.847,40.619,79.8,0,0,28.067,37.468,81.5,0,0,22.993,10.85,-200,0,0,23.154,13.353,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,77,90,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
41.42,40.459,79.8,0,0,27.987,37.414,81.5,0,0,22.833,10.823,-200,0,0,22.94,13.273,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,77,90,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
40.966,40.272,79.8,0,0,27.693,37.441,81.5,0,0,22.806,10.823,-200,0,0,22.566,13.219,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,77,90,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
40.459,40.165,79.8,0,0,27.373,37.361,81.6,0,0,22.539,10.85,-200,0,0,22.539,13.166,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,77,90,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
39.898,39.951,79.8,0,0,27.293,37.414,81.5,0,0,22.379,10.85,-200,0,0,22.165,13.112,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,77,90,79,80,85,80,7.7,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
39.47,39.764,79.8,0,0,26.919,37.361,81.6,0,0,22.112,10.85,-200,0,0,21.818,13.086,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,78,90,79,80,85,80,7.8,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
39.07,39.604,79.8,0,0,26.919,37.334,81.6,0,0,22.032,10.85,-200,0,0,21.711,13.005,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,78,90,79,80,85,80,7.8,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
38.482,39.444,79.8,0,0,26.866,37.307,81.6,0,0,22.059,10.877,-200,0,0,21.418,13.005,79.8,0,0,-12,0,83.1,0,0,90,79,85,87,80,78,90,80,80,85,80,7.8,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
38.295,39.284,79.8,0,0,26.545,37.334,81.6,0,0,21.845,10.877,-200,0,0,21.364,12.952,79.8,0,0,-12,0,83,0,0,90,79,85,87,80,78,90,80,80,85,80,7.8,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
37.841,39.15,79.8,0,0,26.518,37.334,81.6,0,0,21.658,10.877,-200,0,0,21.017,12.872,79.8,0,0,-12,0,83,0,0,90,79,85,87,80,78,90,80,80,85,80,7.8,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
37.494,38.99,79.8,0,0,26.198,37.281,81.6,0,0,21.631,10.877,-200,0,0,20.99,12.845,79.8,0,0,-12,0,83,0,0,90,79,85,88,80,78,90,80,80,85,80,7.8,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
37.12,38.856,79.8,0,0,26.145,37.281,81.6,0,0,21.284,10.904,-200,0,0,20.643,12.819,79.8,0,0,-12,0,83,0,0,90,79,85,88,80,78,90,80,80,85,80,7.8,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
36.747,38.696,79.8,0,0,26.118,37.334,81.6,0,0,21.284,10.877,-200,0,0,20.296,12.765,79.8,0,0,-12,0,83,0,0,90,79,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
35.999,38.562,79.8,0,0,25.744,37.307,81.6,0,0,21.257,10.877,-200,0,0,20.189,12.712,79.8,0,0,-12,0,83,0,0,90,79,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
35.972,38.429,79.8,0,0,25.744,37.281,81.6,0,0,20.884,10.904,-200,0,0,20.029,12.712,79.8,0,0,-12,0,83,0,0,90,79,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
35.385,38.322,79.8,0,0,25.744,37.254,81.6,0,0,20.884,10.931,-200,0,0,19.842,12.658,79.8,0,0,-12,0,83,0,0,90,79,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
35.118,38.215,79.8,0,0,25.37,37.254,81.6,0,0,20.777,10.904,-200,0,0,19.468,12.632,79.8,0,0,-12,0,82.9,0,0,90,79,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:48,0,PushOut Time Period
34.824,38.055,79.8,0,0,25.37,37.281,81.6,0,0,20.563,10.904,-200,0,0,19.228,12.578,79.8,0,0,-12,0,82.9,0,0,90,79,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
34.423,37.975,79.8,0,0,25.343,37.307,81.6,0,0,20.483,10.904,-200,0,0,19.335,12.525,79.8,0,0,-12,0,82.9,0,0,90,79,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
34.049,37.815,79.8,0,0,25.023,37.334,81.6,0,0,20.483,10.931,-200,0,0,19.094,12.525,79.8,0,0,-12,0,82.9,0,0,90,80,85,88,80,78,90,80,80,85,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
33.942,37.761,79.8,0,0,25.023,37.307,81.6,0,0,20.43,10.958,-200,0,0,19.041,12.471,79.9,0,0,-12,0,82.9,0,0,90,80,85,88,80,78,90,80,80,84,80,7.9,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
33.595,37.601,79.8,0,0,24.863,37.281,81.6,0,0,20.109,10.958,-200,0,0,18.694,12.445,79.8,0,0,-12,0,82.9,0,0,90,80,85,89,80,78,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
33.275,37.494,79.8,0,0,24.916,37.334,81.6,0,0,19.922,10.931,-200,0,0,18.4,12.418,79.8,0,0,-12,0,82.9,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
32.901,37.414,79.8,0,0,24.702,37.307,81.6,0,0,19.842,10.958,-200,0,0,18.32,12.391,79.8,0,0,-12,0,82.9,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
32.874,37.307,79.8,0,0,24.649,37.334,81.6,0,0,19.735,10.958,-200,0,0,18.32,12.338,79.9,0,0,-12,0,82.9,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
32.367,37.147,79.8,0,0,24.596,37.334,81.6,0,0,19.709,10.958,-200,0,0,18.266,12.338,79.9,0,0,-12,0,82.8,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
32.127,37.094,79.8,0,0,24.462,37.334,81.6,0,0,19.709,10.958,-200,0,0,17.919,12.284,79.8,0,0,-12,0,82.9,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
31.94,36.987,79.8,0,0,24.515,37.281,81.6,0,0,19.682,10.985,-200,0,0,17.759,12.231,79.8,0,0,-12,0,82.8,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
31.726,36.933,79.8,0,0,24.195,37.281,81.6,0,0,19.548,10.958,-200,0,0,17.599,12.231,79.9,0,0,-12,0,82.8,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
31.325,36.827,79.8,0,0,24.195,37.281,81.6,0,0,19.335,10.985,-200,0,0,17.545,12.178,79.9,0,0,-12,0,82.8,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
31.032,36.747,79.8,0,0,24.195,37.307,81.6,0,0,19.335,10.931,-200,0,0,17.519,12.178,79.9,0,0,-12,0,82.8,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
30.871,36.666,79.8,0,0,24.168,37.254,81.6,0,0,19.335,10.958,-200,0,0,17.252,12.151,79.9,0,0,-12,0,82.8,0,0,90,80,85,89,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
30.631,36.56,79.8,0,0,24.195,37.254,81.6,0,0,19.335,11.012,-200,0,0,17.145,12.124,79.9,0,0,-12,0,82.8,0,0,90,80,85,90,80,79,90,80,80,84,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
30.471,36.506,79.8,0,0,23.821,37.254,81.6,0,0,19.308,10.985,-200,0,0,16.931,12.098,79.9,0,0,-12,0,82.8,0,0,90,80,85,90,80,79,90,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
30.177,36.426,79.8,0,0,23.821,37.307,81.6,0,0,19.148,11.012,-200,0,0,16.798,12.044,79.9,0,0,-12,0,82.8,0,0,90,80,85,90,80,79,90,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
30.017,36.346,79.8,0,0,23.821,37.281,81.6,0,0,18.934,11.038,-200,0,0,16.771,12.044,79.9,0,0,-12,0,82.8,0,0,90,80,85,90,80,79,90,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
29.803,36.293,79.8,0,0,23.794,37.307,81.6,0,0,18.934,11.012,-200,0,0,16.771,12.017,79.9,0,0,-12,0,82.8,0,0,90,80,85,90,80,79,90,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:49,0,PushOut Time Period
29.403,36.186,79.8,0,0,23.421,37.307,81.6,0,0,18.747,11.038,-200,0,0,16.744,11.964,79.9,0,0,-12,0,82.8,0,0,90,80,85,90,80,79,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,0,RampUp Time Period
29.055,36.132,79.8,0,0,23.421,37.281,81.6,0,0,18.56,11.038,-200,0,0,16.557,11.991,79.9,0,0,-12,0,82.7,0,0,90,80,85,90,80,79,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,0,RampUp Time Period
29.002,36.052,79.8,0,0,23.394,37.281,81.7,0,0,18.56,11.038,-200,0,0,16.397,11.964,79.9,0,0,-12,0,82.7,0,0,90,80,86,90,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,-0.035,RampUp Time Period
28.655,35.999,79.8,0,0,23.234,37.281,81.6,0,0,18.56,11.038,-200,0,0,16.21,11.937,79.9,0,0,-12,0,82.7,0,0,90,80,85,90,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,0,RampUp Time Period
28.495,35.892,79.8,44.006,0,23.073,37.254,81.6,209.543,0,18.533,11.038,-200,127.24,0,16.05,11.937,79.9,147.463,0,-12,0,82.7,5.164,0,90,80,86,90,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,0,RampUp Time Period
28.254,35.945,79.8,184.777,0.06,23.154,37.334,81.7,346.103,0.742,18.186,11.065,-200,239.945,0.307,16.023,11.991,79.9,223.067,0.589,-12,0,82.7,10.195,1.459,90,81,86,90,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,2.939,RampUp Time Period
52.85,43.316,79.8,129.443,1.416,85.991,49.325,81.7,308.804,2.691,63.131,18.846,-200,195.94,2.503,81.879,29.002,79.9,194.132,2.826,14,0,82.7,9.166,8.212,90,81,86,90,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,5.935,RampUp Time Period
107.168,56.135,79.8,134.859,2.308,118.411,54.319,81.7,331.772,4.029,96.967,22.723,-200,211.563,4.001,133.099,43.637,79.9,207.986,4.395,32,0,82.7,10.093,12.274,90,81,86,90,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,8.909,RampUp Time Period
153.823,70.689,79.8,138.736,3.126,128.64,53.891,81.7,343.734,5.418,113.711,23.046,-200,217.728,5.387,147.894,52.716,79.9,215.978,5.913,174,0,82.7,11.2,16.534,90,81,86,90,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,11.961,RampUp Time Period
179.246,81.425,79.9,141.349,3.945,138.093,61.128,81.7,353.485,6.756,117.717,26.465,-200,223.891,6.742,154.757,54.96,79.9,220.379,7.407,210,0,82.7,11.845,20.702,90,81,86,89,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,14.95,RampUp Time Period
192.198,87.513,79.9,142.896,4.767,143.701,60.781,81.7,362.424,8.115,123.405,32.038,-200,229.142,8.093,160.98,58.752,80,226.006,8.878,223,0,82.7,12.272,24.782,90,81,86,88,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,17.917,RampUp Time Period
197.993,91.492,79.9,143.825,4.998,144.636,59.793,81.7,360.622,8.5,129.254,34.488,-200,228.708,8.501,164.024,57.79,80,224.668,9.304,229,0,82.7,12.245,26,90,81,86,87,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.804,RampUp Time Period
197.993,94.27,79.9,143.523,5.003,143.461,59.099,81.7,360.79,8.5,129.307,35.592,-200,230.019,8.504,163.597,57.176,80,223.985,9.296,224,0,82.6,12.237,26,90,81,86,86,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.799,RampUp Time Period
197.192,93.362,79.9,144.134,5.003,144.049,58.511,81.7,358.592,8.5,127.545,37.638,-200,230.691,8.499,162.983,52.556,80,223.179,9.295,221,0,82.7,12.203,26,90,81,86,85,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.8,RampUp Time Period
195.884,93.148,79.9,143.847,4.993,147.04,59.606,81.8,358.192,8.5,125.729,40.277,-200,230.591,8.509,162.075,50.393,80,219.943,9.304,218,0,82.6,12.078,26,90,81,86,85,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.802,RampUp Time Period
194.895,91.733,79.9,143.638,5.008,147.547,61.609,81.8,358.12,8.5,123.459,42.485,-200,230.783,8.496,161.3,48.23,80,220.44,9.301,216,0,82.6,12.024,26,90,81,85,85,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.801,RampUp Time Period
193.801,91.893,79.9,143.833,4.999,145.517,62.838,81.8,356.512,8.5,122.257,44.935,-200,230.272,8.497,161.3,49.325,80,221.503,9.294,214,0,82.6,12.047,26,90,81,85,86,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.797,RampUp Time Period
193.32,90.264,79.9,143.87,4.998,144.396,63.585,81.8,353.838,8.5,122.631,44.692,-200,230.348,8.498,161.914,54.239,80,221.361,9.323,213,0,82.6,11.93,26,90,81,85,86,80,80,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.802,RampUp Time Period
192.439,90.13,79.9,143.715,5.001,143.034,60.995,81.8,353.909,8.5,125.382,43.723,-200,230.535,8.493,160.686,49.512,80,219.852,9.309,211,0,82.6,11.963,26,90,81,85,87,80,81,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.8,RampUp Time Period
191.798,89.409,79.9,143.612,4.996,141.885,60.034,81.9,353.147,8.5,125.649,40.762,-200,229.703,8.504,161.3,57.897,80.1,219.845,9.332,211,0,82.7,11.936,26,90,81,85,87,80,81,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:50,18.804,RampUp Time Period
191.664,90.211,79.9,143.368,4.998,140.176,58.271,81.9,351.504,8.5,123.592,40.708,-200,229.183,8.507,159.992,52.423,80,218.625,9.32,210,0,82.7,11.886,26,90,81,85,87,80,81,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:51,18.798,RampUp Time Period
191.05,89.062,79.9,143.341,4.992,138.814,57.47,82,352.943,8.5,122.23,41.273,-200,229.679,8.507,158.656,49.832,80,218.201,9.309,209,0,82.7,11.85,26,90,81,85,87,80,81,91,80,80,85,80,8,WO_QEX_02082022_0010,02-08-2022 15:51,18.797,RampUp Time Period
190.649,89.089,80,143.214,4.999,139.989,57.897,82,352.255,8.5,120.281,42.027,-200,229.147,8.495,158.817,51.888,80.1,218.913,9.295,209,0,82.7,11.894,26,90,81,86,87,80,81,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.803,RampUp Time Period
190.008,86.579,80,142.947,5.001,143.114,58.084,82,351.012,8.5,118.759,45.338,-200,229.031,8.499,159.004,57.657,80.1,219.826,9.302,208,0,82.7,11.776,26,90,81,86,87,80,81,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.803,RampUp Time Period
189.448,87.193,80,142.789,4.996,142.126,60.354,82,350.645,8.5,119.346,42.942,-200,227.943,8.501,158.416,48.978,80.1,218.876,9.318,208,0,82.7,11.81,26,90,81,86,87,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.801,RampUp Time Period
189.047,86.632,80,142.815,5.007,140.23,61.582,82.1,349.875,8.5,122.23,42.269,-200,227.909,8.495,156.707,46.921,80,215.667,9.325,207,0,82.7,11.848,26,90,81,86,87,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.798,RampUp Time Period
187.925,86.846,80,142.894,4.992,138.44,61.93,82.1,349.521,8.5,121.803,41.112,-200,227.053,8.505,155.478,44.651,80.1,215.18,9.281,206,0,82.8,11.707,26,90,81,86,87,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.799,RampUp Time Period
187.952,86.418,80,142.471,5.016,137.372,60.541,82.1,349.556,8.5,119.613,39.281,-200,226.681,8.505,155.879,49.939,80.1,217.094,9.268,206,0,82.8,11.756,26,90,81,86,87,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.8,RampUp Time Period
187.525,87.166,80,142.455,4.996,135.182,57.951,82.1,349.614,8.5,116.035,44.046,-200,227.565,8.497,156.28,46.307,80.1,217.44,9.308,205,0,82.8,11.734,26,90,82,86,87,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.801,RampUp Time Period
187.551,86.579,80,142.664,4.999,139.242,58.992,82.2,349.997,8.5,117.61,43.238,-200,226.99,8.498,156.199,43.877,80.1,215.549,9.325,204,0,82.8,11.72,26,90,82,86,88,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.801,RampUp Time Period
186.911,86.685,80,142.177,5.003,138.814,60.194,82.2,348.386,8.5,119.827,40.762,-200,226.77,8.498,154.811,43.209,80.1,214.011,9.315,203,0,82.8,11.644,26,90,82,86,88,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.803,RampUp Time Period
186.617,85.297,80,142.348,5.001,136.945,62.464,82.2,349.38,8.5,119.56,40.008,-200,226.475,8.501,154.704,42.435,80.1,213.983,9.306,202,0,82.8,11.723,26,90,82,86,88,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.798,RampUp Time Period
186.323,85.911,80,142.245,4.999,135.743,62.571,82.2,348.364,8.5,117.637,39.146,-200,226.4,8.506,155.398,48.096,80.1,214.512,9.324,201,0,82.9,11.643,26,90,82,86,88,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.796,RampUp Time Period
186.003,85.617,80,142.116,5.005,134.755,60.995,82.3,347.199,8.5,116.409,41.138,-200,227.137,8.505,154.33,45.132,80.1,213.347,9.324,200,0,82.9,11.567,26,90,82,86,88,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.801,RampUp Time Period
185.602,86.312,80,142.468,4.995,133.366,60.407,82.3,348.384,8.5,114.432,42.7,-200,227.003,8.496,152.835,41.473,80.1,212.717,9.31,199,0,82.9,11.569,26,90,82,86,88,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.801,RampUp Time Period
185.362,84.816,80,141.792,5.012,132.191,59.179,82.3,347.349,8.5,113.711,44.396,-200,226.384,8.5,153.102,45.239,80.1,212.927,9.308,198,0,82.9,11.53,26,90,82,86,88,80,81,91,80,80,84,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.804,RampUp Time Period
184.828,84.629,80,142.452,4.986,131.016,58.565,82.3,348.802,8.5,114.833,43.131,-200,226.503,8.498,153.182,46.601,80.1,214.013,9.305,197,0,83,11.598,26,90,82,86,88,80,82,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,18.942,RampUp Time Period
185.121,85.11,80,141.858,5.015,132.058,57.924,82.4,348.34,8.5,117.183,41.112,-200,226.806,8.496,152.808,46.761,80.2,213.808,9.302,196,0,83,11.572,26,90,82,85,88,80,82,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,19.335,RampUp Time Period
184.454,84.095,80,142.223,4.998,134.168,59.767,82.4,347.463,8.5,116.809,41.004,-200,226.141,8.509,151.606,41.473,80.2,211.941,9.289,196,0,83,11.526,26,90,82,85,88,80,82,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,19.341,RampUp Time Period
184.507,85.964,80,141.667,5.012,133.927,61.022,82.4,347.713,8.5,115.26,39.496,-200,226.018,8.505,152.007,47.402,80.2,213.861,9.278,195,0,83,11.53,26,90,82,85,89,80,82,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:51,19.339,RampUp Time Period
184.213,84.683,80,142.119,5,132.645,63.131,82.4,347.55,8.5,113.925,42.054,-200,226.347,8.504,152.434,47.989,80.2,215.269,9.283,195,0,83.1,11.476,26,90,82,85,89,80,82,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:52,19.338,RampUp Time Period
184.4,86.392,80,141.813,5.004,131.684,62.571,82.5,346.614,8.5,112.189,42.969,-200,225.779,8.499,152.007,45.506,80.2,213.059,9.294,194,0,83.1,11.412,26,90,82,85,89,80,82,91,80,80,85,80,8.1,WO_QEX_02082022_0010,02-08-2022 15:52,19.339,RampUp Time Period
